month,pushes,actor,actor_attributes_location,lat,lng
8/1/2014,1,antlypls,"Samara, Russia",53.1984756,50.1142415
8/1/2014,12,agrobbin,"Boston, MA",42.3604823,-71.0595678
8/1/2014,1,mkdynamic,"Palo Alto, CA",37.442156,-122.1634472
8/1/2014,2,jroesch,"Santa Barbara, California",34.4098107,-119.6970239
8/1/2014,1,dimonzozo,Russia,64.6863136,97.7453061
8/1/2014,1,plribeiro3000,"Itajub��, MG - Brazil",,
8/1/2014,1,skv-headless,Ulyanovsk,54.3107593,48.3642771
8/1/2014,11,Robovirtuoso,"Fayetteville, Arkansas",36.0686906,-94.172149
8/1/2014,3,dtaniwaki,Tokyo,35.69004135,139.5103951
8/1/2014,1,anildigital,"Pune, India",18.64306615,73.93183004
8/1/2014,1,mengqing,Sydney,-33.8548157,151.2164539
8/1/2014,1,pabloformoso,"Oleiros, Coru��a (Espa��a)",,
8/1/2014,4,bogdan,"Kiev, Ukraine",50.4499875,30.5234937
8/1/2014,3,kaspth,Copenhagen,55.6867243,12.5700724
8/1/2014,6,josevalim,"Krak��w, Poland",,
8/1/2014,25,tenderlove,Seattle,47.6038321,-122.3300624
8/1/2014,1,jbsmith86,"Seattle, WA",47.6038321,-122.3300624
8/1/2014,4,calebthompson,"Boston, MA",42.3604823,-71.0595678
8/1/2014,11,tomkadwill,"Surrey, U.K",51.2715316,-0.3414523511
8/1/2014,2,matthewd,"Adelaide, Australia",-34.9274284,138.599899
8/1/2014,1,soutaro,Tokyo,35.69004135,139.5103951
8/1/2014,1,Peeja,"Northampton, MA",42.318344,-72.6309533
8/1/2014,1,Arkham,London,51.5072759,-0.1276597
8/1/2014,2,KunoKuo,Taiwan,24.7910087,121.533556
8/1/2014,2,jasonpang,"Sunnyvale, California",37.3688301,-122.0363496
8/1/2014,7,m-Peter,"Kiato, Greece",38.0087887,22.7511182
8/1/2014,2,vijaydev,"Chennai, India",13.0112192,80.40240757
8/1/2014,1,ejaypcanaria,Philippines,12.7503486,122.7312101
8/1/2014,2,johnnyshields,"Tokyo, Japan",35.69004135,139.5103951
8/1/2014,12,zzak,San Francisco,37.7789601,-122.419199
8/1/2014,6,fabianoleittes,"S��o Paulo, Brazil",,
8/1/2014,1,joshRpowell,"Miami, FL",25.7742658,-80.1936589
8/1/2014,5,jeremy,"Scottsdale, AZ",33.5092104,-111.8990328
8/1/2014,6,jrafanie,New Jersey,40.0757384,-74.4041622
8/1/2014,11,arthurnn,Ottawa,45.4210328,-75.6900219
8/1/2014,1,nickh,"San Francisco, CA",37.7789601,-122.419199
8/1/2014,19,schneems,"Austin, Tx",30.2711286,-97.7436995
8/1/2014,3,brandondunne,New Jersey,40.0757384,-74.4041622
8/1/2014,3,byroot,"Montr��al, QC",,
8/1/2014,4,jonatack,"Biarritz, France",43.4815899,-1.5561079
8/1/2014,2,kuldeepaggarwal,Delhi,28.6572914,77.2272603
8/1/2014,14,arunagw,Stockholm,59.3251172,18.0710935
8/1/2014,1,voxxit,"Los Angeles, CA",34.0536781,-118.2427025
8/1/2014,7,JackDanger,San Francisco,37.7789601,-122.419199
8/1/2014,2,tianon,::1,22.3511148,78.6677428
8/1/2014,1,mikecmpbll,"Skipton, North Yorkshire",53.9618497,-2.0160287
8/1/2014,35,cristianbica,"Bucharest, Romania",44.436139,26.1027436
8/1/2014,1,dinks,"Berlin, Germany",52.5170365,13.3888599
8/1/2014,3,bf4,Chicago,41.8756208,-87.6243706
8/1/2014,2,kafelr,"Boston, MA",42.3604823,-71.0595678
8/1/2014,3,reshleman,"New York, NY",40.7305991,-73.9865812
8/1/2014,2,erikreinertsen,"Atlanta, GA",33.7490987,-84.3901849
8/1/2014,1,digitalian,TOKYO,35.69004135,139.5103951
8/1/2014,1,celsodantas,"Ottawa, Canada",45.4210328,-75.6900219
8/1/2014,1,woto,������������,,
8/1/2014,1,sferik,Prussia,41.3738765,-94.506357
8/1/2014,15,dhh,"Chicago, USA",41.8756208,-87.6243706
8/1/2014,1,duccioarmenise,Italy,42.6384261,12.674297
8/1/2014,1,euge,Santa Barbara,34.4098107,-119.6970239
8/1/2014,4,guilleiguaran,Colombia,2.8930783,-73.7845072
8/1/2014,1,raysrashmi,Stockholm,59.3251172,18.0710935
8/1/2014,22,senny,"Bern, Switzerland",46.9480572,7.4513003
8/1/2014,2,miry,Ukraine,49.4871968,31.2718321
8/1/2014,1,Huzane,Nigeria,9.6000359,7.9999721
8/1/2014,21,seuros,Morocco,31.2005672,-7.3205368
8/1/2014,7,martinploeger,"Hannover, Germany",52.3744779,9.7385532
8/1/2014,1,abeburnett,"Del Mar, California",32.9594891,-117.2653146
8/1/2014,12,zoltankiss,"Minneapolis, MN",44.9772995,-93.2654692
8/1/2014,1,pap,Portugal,40.033265,-7.8896263
8/1/2014,3,akshay-vishnoi,Delhi,28.6572914,77.2272603
8/1/2014,12,skanev,"Sofia, Bulgaria",42.6977149,23.3230598
8/1/2014,33,karlfreeman,"London, United Kingdom",51.5072759,-0.1276597
8/1/2014,1,marcoow,"Munich, Germany",48.1372719,11.5754815
8/1/2014,1,JuanitoFatas,"Taipei, Taiwan",25.0375167,121.5637
8/1/2014,1,davetoxa,"Russia, Moscow",55.4792046,37.3273304
8/1/2014,2,yahonda,"Great Neck, New York USA",40.8006567,-73.7284647
8/1/2014,12,eileencodes,New York,40.7305991,-73.9865812
8/1/2014,5,khanhhaduc,New Zealand,-41.3116998,174.9746507
8/1/2014,1,tsukasaoishi,"Tokyo, Japan",35.69004135,139.5103951
8/1/2014,2,gchan,"Wellington, New Zealand",-41.2887639,174.7772239
8/1/2014,1,wpp,"Graz, Austria",47.07325875,15.4444721
8/1/2014,1,jayshepherd,"Brierfield, AL",53.8252949,-2.2330174
8/1/2014,1,b12g,"Phoenix, AZ",33.4483772,-112.0740374
8/1/2014,1,sikachu,"Boston, MA",42.3604823,-71.0595678
8/1/2014,19,spastorino,"Montevideo, Uruguay",-34.9059039,-56.1913569
8/1/2014,5,brunoadacosta,Santos-SP Brasil,-23.960833,-46.333889
8/1/2014,3,kassio,"S��o Paulo, SP, Brazil",,
8/1/2014,10,xuchu,"College Station, Texas",30.6126997,-96.34982132
8/1/2014,1,ernie,"Louisville, Kentucky",38.2542376,-85.759407
8/1/2014,2,jmcnevin,"Minneapolis, MN",44.9772995,-93.2654692
8/1/2014,31,rafaelfranca,"S��o Paulo, Brazil",,
8/1/2014,1,niklas,"Berlin, Germany",52.5170365,13.3888599
8/1/2014,9,ujjwalt,India,22.3511148,78.6677428
8/1/2014,10,carlosantoniodasilva,"Rio do Sul, Santa Catarina, Brasil",-27.2152163,-49.6433305
8/1/2014,20,amatsuda,"Tokyo, Japan",35.69004135,139.5103951
8/1/2014,8,sgrif,"Denver, CO",39.7391536,-104.9847034
8/1/2014,2,mscoutermarsh,Boston,42.3604823,-71.0595678
8/1/2014,1,Agis-,"Athens, Greece",37.9841493,23.7279843
8/1/2014,32,tgxworld,Singapore,1.2904527,103.852038
8/1/2014,6,k0kubun,"Kanagawa, Japan",35.286842,139.3888339
8/1/2014,17,aditya-kapoor,New Delhi,28.6138967,77.2159562
8/1/2014,5,robin850,France,46.603354,1.8883335
8/1/2014,1,guillermo,Berlin/Germany,52.5170365,13.3888599
8/1/2014,1,aantix,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,1,hariharasudhankm,Pune,18.64306615,73.93183004
7/1/2014,1,funkdified,"Austin, TX",30.2711286,-97.7436995
7/1/2014,4,goddamnhippie,"Lima, Per��",,
7/1/2014,13,Agis-,"Athens, Greece",37.9841493,23.7279843
7/1/2014,4,ericroberts,"Guelph, Ontario",43.5461764,-80.2470591
7/1/2014,1,mcmire,"Denver, CO",39.7391536,-104.9847034
7/1/2014,1,bjliu,"Berkeley, CA",37.8708789,-122.2728247
7/1/2014,2,Gaurav2728,Jaipur,27.15586325,75.74759007
7/1/2014,2,bradleyjucsc,"Santa Monica, CA",34.0195598,-118.4869739
7/1/2014,9,cade,"Nashville, TN",36.1622257,-86.7743419
7/1/2014,5,xjlu,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,111,rafaelfranca,"S��o Paulo, Brazil",,
7/1/2014,5,xuchu,"College Station, Texas",30.6126997,-96.34982132
7/1/2014,3,anujdeshpande,"Pune, India",18.64306615,73.93183004
7/1/2014,6,brunoadacosta,Santos-SP Brasil,-23.960833,-46.333889
7/1/2014,11,zoltankiss,"Minneapolis, MN",44.9772995,-93.2654692
7/1/2014,8,spastorino,"Montevideo, Uruguay",-34.9059039,-56.1913569
7/1/2014,1,homakov,http://twitter.com/homakov,,
7/1/2014,1,roderickvd,Netherlands,52.5001698,5.7480821
7/1/2014,3,kuntoaji,"Jakarta, Indonesia",-6.1753167,106.8271436
7/1/2014,1,caio-ribeiro-pereira,Santos - SP,-23.960833,-46.333889
7/1/2014,1,leckylao,Sydney,-33.8548157,151.2164539
7/1/2014,1,ernie,"Louisville, Kentucky",38.2542376,-85.759407
7/1/2014,2,lengarvey,"Sydney, Australia",-33.8548157,151.2164539
7/1/2014,2,ravi-juhomi,chennai,13.0804251,80.281807
7/1/2014,2,vadivelan-k,Chennai,13.0804251,80.281807
7/1/2014,3,karlentwistle,London,51.5072759,-0.1276597
7/1/2014,1,plribeiro3000,"Itajub��, MG - Brazil",,
7/1/2014,3,rwz,"Jacksonville, FL",30.3321838,-81.655651
7/1/2014,5,yahonda,"Great Neck, New York USA",40.8006567,-73.7284647
7/1/2014,9,sferik,Berlin,52.5170365,13.3888599
7/1/2014,1,tomkadwill,"Surrey, U.K",51.2715316,-0.3414523511
7/1/2014,6,arunagw,Stockholm,59.3251172,18.0710935
7/1/2014,1,ereslibre,"Madrid, Spain",40.5248319,-3.771562775
7/1/2014,1,jjb,"New York, NY",40.7305991,-73.9865812
7/1/2014,1,ZeissS,Germany - Bonn,50.7358511,7.1006599
7/1/2014,6,kenn,San Francisco,37.7789601,-122.419199
7/1/2014,1,akujgd,"Jaipur, India",27.15586325,75.74759007
7/1/2014,4,bf4,Chicago,41.8756208,-87.6243706
7/1/2014,5,seuros,Morocco,31.2005672,-7.3205368
7/1/2014,3,tienn,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,6,tonytonyjan,Taiwan,24.7910087,121.533556
7/1/2014,1,yourewelcome,New York City,40.7305991,-73.9865812
7/1/2014,3,bigxiang,"Nanjing, China",32.0609158,118.7916065
7/1/2014,10,JackDanger,San Francisco,37.7789601,-122.419199
7/1/2014,8,pixeltrix,"London, UK",51.5072759,-0.1276597
7/1/2014,1,dylanahsmith,"Ottawa, ON",45.4210328,-75.6900219
7/1/2014,7,schneems,"Austin, Tx",30.2711286,-97.7436995
7/1/2014,10,aditya-kapoor,New Delhi,28.6138967,77.2159562
7/1/2014,17,robin850,France,46.603354,1.8883335
7/1/2014,1,Domon,"Taipei City, Taiwan",25.0375167,121.5637
7/1/2014,2,skanev,"Sofia, Bulgaria",42.6977149,23.3230598
7/1/2014,1,janko-m,"Zagreb, Croatia",45.8131545,15.9770298
7/1/2014,3,tamird,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,1,eagletmt,"Tokyo, Japan",35.69004135,139.5103951
7/1/2014,3,JayK31,"New York City, NY",40.7305991,-73.9865812
7/1/2014,9,raduoprita,Cluj-Napoca,46.7693367,23.5900604
7/1/2014,1,tbpgr,Japan,36.5748441,139.2394179
7/1/2014,18,m-Peter,"Kiato, Greece",38.0087887,22.7511182
7/1/2014,3,vijaydev,"Chennai, India",13.0112192,80.40240757
7/1/2014,10,JuanitoFatas,"Taipei, Taiwan",25.0375167,121.5637
7/1/2014,12,byroot,"Montr��al, QC",,
7/1/2014,1,raindrift,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,2,braddunbar,"lexington, sc",33.9815369,-81.2362107
7/1/2014,5,nickpellant,"Manchester, United Kingdom",53.4791466,-2.2447445
7/1/2014,1,kochis,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,7,ujjwalt,India,22.3511148,78.6677428
7/1/2014,11,akshay-vishnoi,Delhi,28.6572914,77.2272603
7/1/2014,48,tgxworld,Singapore,1.2904527,103.852038
7/1/2014,2,chelseatroy,"Philadelphia, NYC, Miami, DC, Chicago, NOLA",,
7/1/2014,8,greysteil,London,51.5072759,-0.1276597
7/1/2014,44,senny,"Bern, Switzerland",46.9480572,7.4513003
7/1/2014,49,tenderlove,Seattle,47.6038321,-122.3300624
7/1/2014,5,fl00r,"Moscow, USSR",,
7/1/2014,1,Empact,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,1,ggrossman,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,10,b12g,"Phoenix, AZ",33.4483772,-112.0740374
7/1/2014,6,oss92,"Cairo, Egypt",30.0488185,31.2436663
7/1/2014,2,ShunsukeAida,"Tokyo, Japan",35.69004135,139.5103951
7/1/2014,13,pcreux,"Vancouver, BC",49.2608944,-123.1139383
7/1/2014,1,ustrajunior,"Natal, Brasil",-5.805398,-35.2080905
7/1/2014,12,fabianoleittes,"S��o Paulo, Brazil",,
7/1/2014,1,sebjacobs,London,51.5072759,-0.1276597
7/1/2014,9,noinkling,"Auckland, New Zealand",-36.50775635,174.5409465
7/1/2014,3,zuhao,Singapore,1.2904527,103.852038
7/1/2014,8,itsmeduncan,"New York City, NY, USA",40.7305991,-73.9865812
7/1/2014,4,johnpaulashenfelter,"Harrisonburg, VA",38.4440835,-78.8719367
7/1/2014,1,calebthompson,"Boston, MA",42.3604823,-71.0595678
7/1/2014,6,sikachu,"Boston, MA",42.3604823,-71.0595678
7/1/2014,4,jmcnevin,"Minneapolis, MN",44.9772995,-93.2654692
7/1/2014,5,mattwarrenrnp,Calgary,51.0530588,-114.0625614
7/1/2014,1,akalyaev,"Ulyanovsk, Russia",54.3107593,48.3642771
7/1/2014,5,ggilder,"San Francisco, CA, USA",37.7789601,-122.419199
7/1/2014,3,guilleiguaran,"Barranquilla, Colombia",10.979932,-74.7957384
7/1/2014,1,sachin87,India,22.3511148,78.6677428
7/1/2014,7,carlosantoniodasilva,"Rio do Sul, Santa Catarina, Brasil",-27.2152163,-49.6433305
7/1/2014,10,donpdonp,"Portland, Or",45.5202471,-122.6741949
7/1/2014,4,dhh,"Chicago, USA",41.8756208,-87.6243706
7/1/2014,8,jenncoop,"Vancouver, BC",49.2608944,-123.1139383
7/1/2014,1,hbin,"China, Beijing",40.2505379,116.6250886
7/1/2014,1,guilleiguaran,Colombia,2.8930783,-73.7845072
7/1/2014,5,davidbalbert,"New York, NY",40.7305991,-73.9865812
7/1/2014,7,martinploeger,"Hannover, Germany",52.3744779,9.7385532
7/1/2014,1,whitby3001,"Manchester, UK",53.4791466,-2.2447445
7/1/2014,11,phoet,"Ottawa, Canada",45.4210328,-75.6900219
7/1/2014,2,sonnym,"Ithaca, NY",42.4396039,-76.4968019
7/1/2014,5,tanraya,"Yekaterinburg, Russia",56.8391034,60.6082502
7/1/2014,2,kassio,"S��o Paulo, SP, Brazil",,
7/1/2014,3,afeld,"Brooklyn, NY",40.6501038,-73.9495823
7/1/2014,17,zzak,San Francisco,37.7789601,-122.419199
7/1/2014,1,DouweM,"Utrecht, The Netherlands",52.0959423,5.1104136
7/1/2014,2,SebastianZaha,"Vienna, Austria",48.2083537,16.3725042
7/1/2014,37,matthewd,"Adelaide, Australia",-34.9274284,138.599899
7/1/2014,1,fredwu,"Melbourne, Australia (Shanghai, China)",,
7/1/2014,2,xaviershay,"Melbourne, Australia",-37.8142176,144.9631608
7/1/2014,1,itsNikolay,"Voronezh, Murmansk, Russia",,
7/1/2014,3,jonatack,"Biarritz, France",43.4815899,-1.5561079
7/1/2014,2,prathamesh-sonpatki,Pune,18.64306615,73.93183004
7/1/2014,2,nealharris,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,10,zzak,���������,,
7/1/2014,1,mikecmpbll,"Skipton, North Yorkshire",53.9618497,-2.0160287
7/1/2014,2,rick,"Nashville, TN",36.1622257,-86.7743419
7/1/2014,3,jonathanhoskin,"Auckland, New Zealand",-36.50775635,174.5409465
7/1/2014,1,jridgewell,Central Florida,-25.3527475,-57.5058986
7/1/2014,7,Envek,"Moscow, Russian Federation",55.4792046,37.3273304
7/1/2014,1,derekprior,"Boston, MA",42.3604823,-71.0595678
7/1/2014,1,dpirotte,"Chicago, IL",41.8756208,-87.6243706
7/1/2014,1,simonjefford,"Oxford, UK",51.7521553,-1.2582135
7/1/2014,4,mechanicles,"Pune, India",18.64306615,73.93183004
7/1/2014,2,felixbuenemann,Germany,51.0834196,10.4234469
7/1/2014,46,eileencodes,New York,40.7305991,-73.9865812
7/1/2014,2,gchan,"Wellington, New Zealand",-41.2887639,174.7772239
7/1/2014,1,mgoldWork,Baltimore MD,39.2908608,-76.6108073
7/1/2014,4,jbrowning,"Carmel, IN",39.9783711,-86.1180435
7/1/2014,2,drogus,Warsaw,52.2319237,21.0067265
7/1/2014,1,GRoguelon,France,46.603354,1.8883335
7/1/2014,1,ncolgan,"Minneapolis, MN",44.9772995,-93.2654692
7/1/2014,1,pivotal-casebook,"New York, NY",40.7305991,-73.9865812
7/1/2014,1,kuldeepaggarwal,Delhi,28.6572914,77.2272603
7/1/2014,1,ehbalance,"New Brunswick, New Jersey",40.4862174,-74.4518173
7/1/2014,2,nburt,"Denver, CO",39.7391536,-104.9847034
7/1/2014,2,khanhhaduc,New Zealand,-41.3116998,174.9746507
7/1/2014,1,mulder,"Toronto, Ontario",43.6529206,-79.3849008
7/1/2014,19,sgrif,"Denver, CO",39.7391536,-104.9847034
7/1/2014,42,karlfreeman,"London, United Kingdom",51.5072759,-0.1276597
7/1/2014,1,jeremy,"Scottsdale, AZ",33.5092104,-111.8990328
7/1/2014,2,alol,"London, UK",51.5072759,-0.1276597
7/1/2014,24,arthurnn,Ottawa,45.4210328,-75.6900219
7/1/2014,1,lucasas,S��o Paulo,,
7/1/2014,1,pallan,"Winnipeg, MB, Canada",49.8833343,-97.1666741
7/1/2014,2,jasiek,"London, United Kingdom",51.5072759,-0.1276597
7/1/2014,1,georgebrock,Stockholm,59.3251172,18.0710935
7/1/2014,1,mcr,"Ottawa, ON",45.4210328,-75.6900219
7/1/2014,1,tianon,::1,22.3511148,78.6677428
7/1/2014,2,miguelgraz,Porto Alegre,-30.0330556,-51.23
7/1/2014,1,RISCfuture,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,2,blueboxjesse,"Seattle, WA",47.6038321,-122.3300624
7/1/2014,2,irvingwashington,"Krak��w, PL",,
7/1/2014,1,Thibaut,"Ottawa, Canada",45.4210328,-75.6900219
7/1/2014,1,tanookiben,California,36.7014631,-118.7559974
7/1/2014,2,aantix,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,1,cgriego,"Dallas, TX",32.7761963,-96.7968994
7/1/2014,2,fxn,Barcelona,41.3870186,2.1700437
7/1/2014,4,jone,"Bern, Switzerland",46.9480572,7.4513003
7/1/2014,1,dmitry,"Tenerife, Canary Islands, Spain",28.2935724,-16.62184835
7/1/2014,1,davejachimiak,"Cambridge, MA",42.3750997,-71.1056157
7/1/2014,1,zumbrunnen,"Berne, Switzerland",46.9480572,7.4513003
7/1/2014,1,lucasmazza,S��o Paulo - SP / Brazil,,
6/1/2014,7,jonathancadepowers,USA,39.7837304,-100.4458825
6/1/2014,1,xiongxin,������,,
6/1/2014,117,senny,"Bern, Switzerland",46.9480572,7.4513003
6/1/2014,2,zzak,���������,,
6/1/2014,8,yuki24,"New York, NY",40.7305991,-73.9865812
6/1/2014,4,mmozuras,"Vilnius, Lithuania",54.6843135,25.2853984
6/1/2014,9,brunoadacosta,Santos-SP Brasil,-23.960833,-46.333889
6/1/2014,2,sromano,Buenos Aires,-34.612869,-58.4459789
6/1/2014,6,prathamesh-sonpatki,Pune,18.64306615,73.93183004
6/1/2014,3,braddunbar,"lexington, sc",33.9815369,-81.2362107
6/1/2014,12,Robovirtuoso,"Fayetteville, Arkansas",36.0686906,-94.172149
6/1/2014,1,samuelbran,El Salvador,13.8000382,-88.9140683
6/1/2014,2,jbrowning,"Carmel, IN",39.9783711,-86.1180435
6/1/2014,18,seuros,Morocco,31.2005672,-7.3205368
6/1/2014,2,crywolfe,United States,39.7837304,-100.4458825
6/1/2014,1,jackkinsella,"Berlin, Germany",52.5170365,13.3888599
6/1/2014,1,quirkey,"Bay Area, CA <-> Brooklyn, NY",,
6/1/2014,10,dv,Belgium,50.6407351,4.66696
6/1/2014,1,al2o3cr,"Columbus, OH",39.9622601,-83.0007065
6/1/2014,2,wagenet,"Orange County, CA",33.7213739,-117.7903245
6/1/2014,1,ncolgan,"Minneapolis, MN",44.9772995,-93.2654692
6/1/2014,1,hundredwatt,"Somerville, MA",42.3875968,-71.0994968
6/1/2014,1,davidpiegza,Berlin,52.5170365,13.3888599
6/1/2014,14,pcreux,"Vancouver, BC",49.2608944,-123.1139383
6/1/2014,3,mekishizufu,"Kladno, Czech republic",50.1476026,14.1027919
6/1/2014,1,xuanxu,"Madrid, Spain",40.5248319,-3.771562775
6/1/2014,3,kaspth,Copenhagen,55.6867243,12.5700724
6/1/2014,1,coreyward,"Austin, TX",30.2711286,-97.7436995
6/1/2014,5,bf4,Chicago,41.8756208,-87.6243706
6/1/2014,10,robin850,France,46.603354,1.8883335
6/1/2014,1,sodabrew,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,1,devin-c,"Orem, UT",40.2975185,-111.6944685
6/1/2014,1,swanandp,India,22.3511148,78.6677428
6/1/2014,9,xuchu,"College Station, Texas",30.6126997,-96.34982132
6/1/2014,1,uj-0203mN,"Shrewsbury, MA",42.2959267,-71.7128471
6/1/2014,2,rahul100885,Pune-Mumbai,18.7798599,73.315289
6/1/2014,1,ngpestelos,Philippines,12.7503486,122.7312101
6/1/2014,4,jonatack,"Biarritz, France",43.4815899,-1.5561079
6/1/2014,3,kalmanh,"Baltimore, MD",39.2908608,-76.6108073
6/1/2014,3,spastorino,"Montevideo, Uruguay",-34.9059039,-56.1913569
6/1/2014,1,ctide,"Boulder, CO",40.0149856,-105.2705456
6/1/2014,183,sgrif,"Denver, CO",39.7391536,-104.9847034
6/1/2014,2,laurocaetano,S��o Paulo - Brasil,,
6/1/2014,2,yourewelcome,New York City,40.7305991,-73.9865812
6/1/2014,1,crismali,"Chicago, IL",41.8756208,-87.6243706
6/1/2014,11,guilleiguaran,"Barranquilla, Colombia",10.979932,-74.7957384
6/1/2014,6,larrylv,Beijing,40.2505379,116.6250886
6/1/2014,20,JuanitoFatas,"Taipei, Taiwan",25.0375167,121.5637
6/1/2014,47,matthewd,"Adelaide, Australia",-34.9274284,138.599899
6/1/2014,10,donbobka,Russia,64.6863136,97.7453061
6/1/2014,3,dbussink,Enschede,52.2161396,6.898466107
6/1/2014,27,tamird,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,12,Gaurav2728,Jaipur,27.15586325,75.74759007
6/1/2014,2,kassio,"S��o Paulo, SP, Brazil",,
6/1/2014,1,devudilip,Bengaluru,12.9793998,77.5903608
6/1/2014,1,nbibler,"Orlando, FL",28.5421175,-81.3790462
6/1/2014,1,jasiek,"London, United Kingdom",51.5072759,-0.1276597
6/1/2014,4,rafael,"Vancouver, BC",49.2608944,-123.1139383
6/1/2014,1,EvaZhang,"Xiamen,China",24.497442,118.1355644
6/1/2014,1,ferblape,Madrid,40.5248319,-3.771562775
6/1/2014,1,masarakki,"Tokyo, JP",35.69004135,139.5103951
6/1/2014,3,tianon,::1,22.3511148,78.6677428
6/1/2014,1,IanVaughan,"London, England",51.5072759,-0.1276597
6/1/2014,1,unixmonkey,"Indianapolis, IN USA",39.7683795,-86.1580447
6/1/2014,31,m-Peter,"Kiato, Greece",38.0087887,22.7511182
6/1/2014,4,lengarvey,"Sydney, Australia",-33.8548157,151.2164539
6/1/2014,7,davetoxa,"Russia, Magnitogorsk",53.4242807,58.9833331
6/1/2014,1,sferik,Berlin,52.5170365,13.3888599
6/1/2014,1,GRoguelon,France,46.603354,1.8883335
6/1/2014,3,yahonda,"Great Neck, New York USA",40.8006567,-73.7284647
6/1/2014,3,garethrees,"Cardiff, Wales UK",51.4835299,-3.1836873
6/1/2014,13,arthurnn,Ottawa,45.4210328,-75.6900219
6/1/2014,5,RudyOnRails,"Chicago, IL",41.8756208,-87.6243706
6/1/2014,1,kbrock,"Boston, MA",42.3604823,-71.0595678
6/1/2014,4,morgoth,"Gilowice, Poland",49.711931,19.3089524
6/1/2014,1,geopet,"Albuquerque, NM",35.0841034,-106.6509851
6/1/2014,1,mckramer,NJ or NC,,
6/1/2014,2,dhh,"Chicago, USA",41.8756208,-87.6243706
6/1/2014,1,xjlu,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,1,iamvery,"Florence, AL",43.7698712,11.2555757
6/1/2014,1,fabianrbz,"Montevideo, Uruguay",-34.9059039,-56.1913569
6/1/2014,15,jamesyang124,"Richmond, California",37.9357576,-122.3477486
6/1/2014,3,ealden,"Manila, Philippines",14.5906216,120.9799696
6/1/2014,3,grosser,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,1,sakuro,"Tokyo, Japan",35.69004135,139.5103951
6/1/2014,1,epidemian,"Buenos Aires, Argentina",-34.612869,-58.4459789
6/1/2014,1,alexandrahanley,United States,39.7837304,-100.4458825
6/1/2014,1,luke-gru,"Mtl, Quebec, Canada",45.510753,-73.565363
6/1/2014,2,igor04,"Ukraine, Chernivtsi",48.2864129,25.9376851
6/1/2014,1,sstarr,"Bradford on Avon, UK",51.3472004,-2.250021
6/1/2014,2,mechanicles,"Pune, India",18.64306615,73.93183004
6/1/2014,2,fabianoleittes,"S��o Paulo, Brazil",,
6/1/2014,4,DNNX,"Minsk, Belarus",53.902253,27.561863
6/1/2014,32,itsmeduncan,"New York City, NY, USA",40.7305991,-73.9865812
6/1/2014,1,nullet,"Chicago, IL",41.8756208,-87.6243706
6/1/2014,4,carlosantoniodasilva,"Rio do Sul, Santa Catarina, Brasil",-27.2152163,-49.6433305
6/1/2014,3,plribeiro3000,"Itajub��, MG - Brazil",,
6/1/2014,1,ryohashimoto,Japan,36.5748441,139.2394179
6/1/2014,2,jsgarvin,"Missoula, MT",46.8700801,-113.9952796
6/1/2014,1,speedracr,"Berlin, Germany",52.5170365,13.3888599
6/1/2014,12,amiel,"Bellingham, WA",48.754402,-122.4788602
6/1/2014,1,rmehner,"Berlin, Germany",52.5170365,13.3888599
6/1/2014,3,roryokane,"Pennsylvania, United States",40.9699889,-77.7278831
6/1/2014,1,JackDanger,San Francisco,37.7789601,-122.419199
6/1/2014,1,blairanderson,"Boulder, CO",40.0149856,-105.2705456
6/1/2014,1,ernie,"Louisville, Kentucky",38.2542376,-85.759407
6/1/2014,1,jstorimer,Ottawaish,,
6/1/2014,221,rafaelfranca,"S��o Paulo, Brazil",,
6/1/2014,1,mjc,"Florida, USA",27.7567667,-81.4639835
6/1/2014,23,maurogeorge,"Brasil, Rio de Janeiro, Belford Roxo",-22.7635167,-43.3992456
6/1/2014,2,blowmage,"Cedar Hills, UT",39.6505171,-111.4938034
6/1/2014,1,yalab,Osaka,34.6852955,135.5145684
6/1/2014,1,JonathonMA,"Brisbane, Australia",-27.4689682,153.0234991
6/1/2014,2,julielorch,"New York, NY",40.7305991,-73.9865812
6/1/2014,1,lcbunch,United States,39.7837304,-100.4458825
6/1/2014,1,philipgiuliani,Italy,42.6384261,12.674297
6/1/2014,1,IRLeif,"Oslo, Norway",59.9132694,10.7391112
6/1/2014,2,pdg137,"Las Vegas, NV",36.145204,-115.1611806
6/1/2014,5,vijaydev,"Chennai, India",13.0112192,80.40240757
6/1/2014,4,fxn,Barcelona,41.3870186,2.1700437
6/1/2014,42,eileencodes,New York,40.7305991,-73.9865812
