month,pushes,actor,actor_attributes_location,lat,lng
8/1/2014,7,kvkens,"Haidian,Beijing,China",39.9933915,116.2040441
8/1/2014,1,SPodjasek,"Debica, PK, Poland",50.05131,21.41085
8/1/2014,2,vsn4ik,"Moscow, Russia",55.4792046,37.3273304
8/1/2014,6,aoimedia,Scotland UK,56.7861112,-4.1140518
8/1/2014,1,jholl,Chattanooga,35.0456297,-85.3096801
8/1/2014,2,allspiritseve,"Ann Arbor, MI",42.2681569,-83.7312291
8/1/2014,1,Torone,London - UK,51.5072759,-0.1276597
8/1/2014,1,endyjasmi,Malaysia,4.5693754,102.2656823
8/1/2014,22,apexskier,"Bellingham, WA",48.754402,-122.4788602
8/1/2014,1,embedthis,"Seattle, Washington. USA.",47.6038321,-122.3300624
8/1/2014,1,aaron0395,China Shanghai,31.2253441,121.4888922
8/1/2014,5,juthilo,"M��nster, Germany",,
8/1/2014,1,djwatson82,United States,39.7837304,-100.4458825
8/1/2014,1,arnabnandy7,Kolkata,22.54170505,88.31637171
8/1/2014,3,jsdf,"Perth, Australia",-31.9527121,115.8604796
8/1/2014,1,AsherBond,San Francisco,37.7789601,-122.419199
8/1/2014,5,mrzzcn,China,35.000074,104.999927
8/1/2014,3,FabledWeb,"Columbus, OH",39.9622601,-83.0007065
8/1/2014,1,ahmednuaman,UK,54.7023545,-3.2765753
8/1/2014,1,i02sopop,Madrid,40.5248319,-3.771562775
8/1/2014,2,loi-chuanoi,M���t n���a s��� th���t,,
8/1/2014,1,renebentes,Santar��m,,
8/1/2014,2,ryenus,Shanghai,31.2253441,121.4888922
8/1/2014,4,ebreaur,Dubai,25.2683521,55.2961962
8/1/2014,1,edwardsmit,"Dordrecht, The Netherlands",51.7958812,4.6779351
8/1/2014,1,kevindayton,Oklahoma City,35.4707419,-97.5198806
8/1/2014,7,halitalptekin,Turkey,38.9597594,34.9249653
8/1/2014,1,psgibbs,"San Francisco, CA",37.7789601,-122.419199
8/1/2014,1,jroxendal,Sweden,59.6749712,14.5208584
8/1/2014,4,jasny,Amsterdam,52.3710088,4.9001115
8/1/2014,7,xificurk,Czech Republic,49.8167003,15.4749544
8/1/2014,15,hnrch02,"Vienna, Austria",48.2083537,16.3725042
8/1/2014,11,sgonyea,"Irvine, CA",33.6862707,-117.8258199
8/1/2014,2,ahonymous,"Ukraine, Cherkasy",49.4447888,32.0587805
8/1/2014,3,XhmikosR,Hellas (Greece),39.000041,21.9999569
8/1/2014,1,drmonty,Berlin/Germany,52.5170365,13.3888599
8/1/2014,1,ankurp,New York City,40.7305991,-73.9865812
8/1/2014,5,mef,"Brussels, Belgium",50.8465406,4.3516841
8/1/2014,4,startupjing,St.Louis,38.6272733,-90.1978889
8/1/2014,1,kkragenbrink,"Aliso Viejo, CA",33.5761376,-117.7258122
8/1/2014,6,mosoft521,Shanghai China,31.2253441,121.4888922
8/1/2014,3,liuheng,"Beijing,China",40.2505379,116.6250886
8/1/2014,2,JBCSU,"Stanford, CA",37.4266268,-122.1701137
8/1/2014,5,mdshohelrana,"Dhaka, Bangladesh",23.7282161,90.4098792
8/1/2014,2,dannykingme,San Francisco,37.7789601,-122.419199
8/1/2014,2,dkontsevoy,"Lviv, Lviv Oblast, Ukraine",49.8419505,24.0315968
8/1/2014,2,artgmz,Southern California,34.0219302,-118.2858291
8/1/2014,1,kylezeeuwen,"Sydney, Australia",-33.8548157,151.2164539
8/1/2014,1,budnik,"Dnipropetrovs'k, Ukraine",48.4680221,35.0417711
8/1/2014,1,fat,"San Francisco, CA",37.7789601,-122.419199
8/1/2014,3,omniphx,"Somerville, MA",42.3875968,-71.0994968
8/1/2014,25,cjlpowers,Austin Texas,30.2711286,-97.7436995
8/1/2014,1,mkoberlein,"Lehigh Valley, PA",40.5947107,-75.5679786
8/1/2014,1,herereadthis,"Washington, DC",47.51893955,-122.2956897
8/1/2014,1,Joshua-Anderson,"Bay Area, US",37.7884969,-122.3558473
8/1/2014,1,ZDroid,Serbia,44.1534121,20.55144
8/1/2014,2,Rhiana,Melbourne,-37.8142176,144.9631608
8/1/2014,21,cvrebert,"Santa Monica, California, USA",34.07088865,-118.446732
8/1/2014,2,malls,NYC,40.7305991,-73.9865812
8/1/2014,15,iftakharul-alam,"Dhaka, Bangladesh",23.7282161,90.4098792
8/1/2014,2,sudarshan89,Bangalore,12.9793998,77.5903608
8/1/2014,1,jszersze,"Reno, NV",39.52927,-119.8136744
8/1/2014,1,OrganicPanda,"Brighton, UK",50.82221,-0.1377534
8/1/2014,1,obulpathi,"Atlanta, GA",33.7490987,-84.3901849
8/1/2014,12,cweems,"Washington, D.C.",36.2988498,-82.35919663
8/1/2014,1,ericmartel,"Montreal, Qc, Canada",45.5224507,-73.5912827
8/1/2014,1,aentan,Singapore,1.2904527,103.852038
8/1/2014,2,fletch3555,"Rochester, NY",43.1572851,-77.6152141
8/1/2014,1,rcartwright,85018,33.4987235,-111.9853999
8/1/2014,3,fabian,"Baden, Switzerland",47.4736827,8.3086822
8/1/2014,32,Paden,"El Paso, TX",31.8111305,-106.5013494
8/1/2014,1,Tjoene,Belgium,50.6407351,4.66696
8/1/2014,3,pkozlowski-opensource,The internet,-8.3532423,116.0616333
8/1/2014,10,mdo,"San Francisco, CA",37.7789601,-122.419199
8/1/2014,37,dvalys,"Austin, TX",30.2711286,-97.7436995
8/1/2014,1,gdut-zdc,������������������,,
8/1/2014,1,konsti,Munich,48.1372719,11.5754815
8/1/2014,2,stefansundin,Los Angeles,34.0536781,-118.2427025
8/1/2014,3,christianacca,Kent,51.2474823,0.7105077
8/1/2014,10,gustavohenke,Brazil,-8.4666145,-51.3333976
8/1/2014,1,ajacksified,San Francisco,37.7789601,-122.419199
8/1/2014,2,luckyluckyluke,"Hamburg, Germany",53.5437641,10.0099133
8/1/2014,1,ubenzer,��zmir / T��rkiye,,
8/1/2014,1,huyangcheng,������,,
8/1/2014,26,itsrachelfish,"Denver, Colorado",39.7391536,-104.9847034
8/1/2014,4,giulianobg,"Porto Alegre, Brasil",-30.0330556,-51.23
8/1/2014,1,aeharding,"Madison, Wisconsin",43.074761,-89.3837613
8/1/2014,1,snhasani,"Hamedan, Iran",34.973321,48.6555779
8/1/2014,1,davelaflam,"Santa Monica, CA",34.0195598,-118.4869739
8/1/2014,3,diogeneskelsen,Brasil,-8.4666145,-51.3333976
8/1/2014,1,nathanb,"Kansas City, USA",39.0844687,-94.5630298
8/1/2014,1,jdnavarro,"Sevilla, Spain",37.3887565,-5.9947066
7/1/2014,5,settinghead,"Toronto, ON, Canada",43.6529206,-79.3849008
7/1/2014,11,robertcasanova,Roncade,45.6279075,12.3747797
7/1/2014,16,XhmikosR,Hellas (Greece),39.000041,21.9999569
7/1/2014,2,DavideArgellati,la spezia - italy,44.107033,9.8282255
7/1/2014,5,accdc,Pacifica,37.6164265,-122.4741602
7/1/2014,4,Gedrovits,Estonia,58.7523778,25.3319078
7/1/2014,2,RobLoach,"Toronto, ON",43.6529206,-79.3849008
7/1/2014,1,chimericdream,"Lawrence, KS",38.9716689,-95.2352501
7/1/2014,2,feryardiant,Pekalongan Indonesia,-6.8939623,109.6731758
7/1/2014,53,mdo,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,2,joebadmo,"Portland, OR",45.5202471,-122.6741949
7/1/2014,1,teddyhwang,"Toronto, ON",43.6529206,-79.3849008
7/1/2014,6,greenboxal,Brazil,-8.4666145,-51.3333976
7/1/2014,6,liuheng,"Beijing,China",40.2505379,116.6250886
7/1/2014,4,zacechola,"Fargo, ND",46.8770537,-96.7897661
7/1/2014,2,elkangaroo,"Berlin, Germany",52.5170365,13.3888599
7/1/2014,1,budnik,"Dnipropetrovs'k, Ukraine",48.4680221,35.0417711
7/1/2014,1,mohansharma2909,Bangalore,12.9793998,77.5903608
7/1/2014,34,hnrch02,"Vienna, Austria",48.2083537,16.3725042
7/1/2014,1,deanwenick,Seattle,47.6038321,-122.3300624
7/1/2014,1,frewsxcv,California,36.7014631,-118.7559974
7/1/2014,1,erichillah,France - Congo,43.6061043,1.4714147
7/1/2014,26,mosoft521,Shanghai China,31.2253441,121.4888922
7/1/2014,5,PitBeast,"Novosibirsk, Russia",55.0282215,82.9234476
7/1/2014,1,jtxu2008,"Edison, NJ",40.5187154,-74.4120953
7/1/2014,1,erks,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,1,Metalaka,France,46.603354,1.8883335
7/1/2014,1,almonteb,"Boston, MA",42.3604823,-71.0595678
7/1/2014,1,niklasae,Stockholm,59.3251172,18.0710935
7/1/2014,5,brentski,"Austin, TX",30.2711286,-97.7436995
7/1/2014,1,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
7/1/2014,2,michaeldelorenzo,"New York, NY USA",40.7305991,-73.9865812
7/1/2014,29,Paden,"El Paso, TX",31.8111305,-106.5013494
7/1/2014,4,joshk,"Berlin, Germany",52.5170365,13.3888599
7/1/2014,25,sudarshan89,Bangalore,12.9793998,77.5903608
7/1/2014,3,BBosman,Netherlands,52.5001698,5.7480821
7/1/2014,1,jcamelis,La Plata,-34.921136,-57.954384
7/1/2014,6,Microtrends-KyleC,"Richmond Hill, Ontario, Canada",43.8702788,-79.4381534
7/1/2014,2,bobfraser1,"San Jose, CA",37.3438502,-121.8831349
7/1/2014,1,DiegoYungh,Brazil,-8.4666145,-51.3333976
7/1/2014,1,itsrachelfish,"Denver, Colorado",39.7391536,-104.9847034
7/1/2014,1,eddywashere,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,1,mlintern,Indianapolis,39.7683795,-86.1580447
7/1/2014,1,adamc00,"Fitzroy, Victoria, Australia",-37.8043992,144.9811464
7/1/2014,2,janunezc,Costa Rica,10.2735633,-84.0739102
7/1/2014,1,spacepluk,Tel Aviv,32.0804808,34.7805274
7/1/2014,41,gustavohenke,Brazil,-8.4666145,-51.3333976
7/1/2014,78,cvrebert,"Santa Monica, California, USA",34.07088865,-118.446732
7/1/2014,32,cjlpowers,Austin Texas,30.2711286,-97.7436995
7/1/2014,2,yezuus,Poland,52.0977181,19.0258159
7/1/2014,2,Leeft,United Kingdom,54.7023545,-3.2765753
7/1/2014,3,fletch3555,"Rochester, NY",43.1572851,-77.6152141
7/1/2014,1,gdut-zdc,������������������,,
7/1/2014,5,ericmartel,"Montreal, Qc, Canada",45.5224507,-73.5912827
7/1/2014,2,ilikeprograms,Basingstoke,51.262826,-1.0861976
7/1/2014,1,amanne89,Hungarian,-37.8191399,145.0033598
7/1/2014,2,rcluke,"Somerset, UK",51.083333,-3
7/1/2014,3,danielnixon,Australia,-27.2692649,136.1048783
7/1/2014,1,furier,"Norway, Sandnes",58.8516736,5.7367185
7/1/2014,1,lrodham,"Portsmouth, UK",50.8065304,-1.0743982
7/1/2014,1,Prateem,"Brampton, ON",43.714575,-79.7523867
7/1/2014,1,anastasia-korr,"Ukraine, Odessa",46.4713468,30.7296333
7/1/2014,1,omas,"Okinawa ,Japan",26.3341663,127.8055591
7/1/2014,1,xuzhou,beijing,40.2505379,116.6250886
7/1/2014,1,damrbaby,"Merrick, NY",40.6628796,-73.551516
7/1/2014,3,ryu-blacknd,"Aichi, Japan",34.8674275,137.1659154
7/1/2014,3,ResentedHook,"Seattle, WA",47.6038321,-122.3300624
7/1/2014,3,Sammaye,United Kingdom,54.7023545,-3.2765753
7/1/2014,2,nobuti,Spain,40.0028028,-4.003104
7/1/2014,1,erictsai6,NYC,40.7305991,-73.9865812
7/1/2014,2,KyleMit,Vermont,44.5990718,-72.5002608
7/1/2014,15,fat,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,2,aadjemonkeyrock,"Delft, Netherlands",52.0114017,4.35839
7/1/2014,1,Roosso,Russian Federation,64.6863136,97.7453061
7/1/2014,5,mario-deluna,"Z��rich, Switzerland",,
7/1/2014,1,SFdevgirl,United States,39.7837304,-100.4458825
7/1/2014,2,juthilo,"M��nster, Germany",,
7/1/2014,1,Ninos,Germany,51.0834196,10.4234469
7/1/2014,1,mganss,Berlin,52.5170365,13.3888599
7/1/2014,22,apexskier,"Bellingham, WA",48.754402,-122.4788602
7/1/2014,1,danieltartarottisobrosa,Montenegro - RS - Brazil,-29.6826112,-51.4687455
7/1/2014,1,danielhusar,Dublin ��� Slovakia,,
7/1/2014,1,endyjasmi,Malaysia,4.5693754,102.2656823
7/1/2014,2,calekennedy,Oklahoma,34.9550817,-97.2684063
7/1/2014,3,kkaysullivan,"Nashville, TN, USA",36.1622257,-86.7743419
7/1/2014,1,Rhiana,Melbourne,-37.8142176,144.9631608
7/1/2014,2,loi-chuanoi,M���t n���a s��� th���t,,
7/1/2014,1,JelteF,"Amsterdam, Netherlands",52.3710088,4.9001115
7/1/2014,1,kennethormandy,"Vancouver, BC",49.2608944,-123.1139383
7/1/2014,1,electricshaman,"Oklahoma City, OK, USA",35.4707419,-97.5198806
7/1/2014,1,i02sopop,Madrid,40.5248319,-3.771562775
7/1/2014,16,aoimedia,Scotland UK,56.7861112,-4.1140518
7/1/2014,1,Nimaen,France,46.603354,1.8883335
7/1/2014,1,sfdevgirl,United States,39.7837304,-100.4458825
7/1/2014,1,mattrw89,"Orlando, FL",28.5421175,-81.3790462
7/1/2014,1,Zomega,"Cambridge, MA",42.3750997,-71.1056157
7/1/2014,1,valera-rozuvan,"Kiev, Ukraine",50.4499875,30.5234937
7/1/2014,43,fedynapavlo,Lviv,49.8360433,24.01374355
7/1/2014,1,jguiss,Avignon,43.9493143,4.8060329
7/1/2014,1,artbelov,"Russia, Samara",53.1984756,50.1142415
7/1/2014,1,ZDroid,Serbia,44.1534121,20.55144
7/1/2014,1,ayucat,anywhere in the world,,
7/1/2014,1,dminkovsky,Freenode (dimadima),,
7/1/2014,2,haydenbleasel,"Sydney, Australia",-33.8548157,151.2164539
7/1/2014,6,sgonyea,"Irvine, CA",33.6862707,-117.8258199
7/1/2014,1,thomaswinckell,Metz (France),49.1196964,6.1763552
7/1/2014,2,Makkai,Brasil,-8.4666145,-51.3333976
7/1/2014,3,hbillings,"Chicago, IL",41.8756208,-87.6243706
7/1/2014,3,ZengJunyong,ChangSha China,28.1873765,112.9835823
7/1/2014,5,just-boris,St.Petersburg,59.9393657,30.3153628
7/1/2014,1,mente,"Odessa, Ukraine",46.4713468,30.7296333
7/1/2014,1,thomaswelton,London,51.5072759,-0.1276597
7/1/2014,3,joshlasdin,"Lancaster, PA",40.03813,-76.3056686
7/1/2014,26,dvalys,"Austin, TX",30.2711286,-97.7436995
7/1/2014,1,davelaflam,"Santa Monica, CA",34.0195598,-118.4869739
7/1/2014,1,IDisposable,"St. Louis, MO, USA, Earth, Sol, Milky Way, Galaxy",,
7/1/2014,72,183614956,"Russia, Nizhny Novgorod",56.3241427,43.9902091
7/1/2014,28,AsherBond,San Francisco,37.7789601,-122.419199
7/1/2014,3,jdnavarro,"Sevilla, Spain",37.3887565,-5.9947066
7/1/2014,1,atitsbest,Austria,47.2000338,13.199959
7/1/2014,2,DurgaprasadPati,Chandigarh,30.7204507,76.7669704
7/1/2014,1,Harris-Miller,"Boulder, CO",40.0149856,-105.2705456
7/1/2014,2,mdarens,New Orleans,29.9499323,-90.0701156
7/1/2014,2,joamag,"Porto, Portugal",41.2365039,-8.301995691
7/1/2014,2,dkontsevoy,"Lviv, Lviv Oblast, Ukraine",49.8419505,24.0315968
7/1/2014,2,arsevero,"Lisbon, Portugal",38.7130574,-9.1380056
7/1/2014,2,diegoldn,"Londrina, Parana - Brazil",-23.3112878,-51.1595023
7/1/2014,6,gabrielgfa,Brazil,-8.4666145,-51.3333976
7/1/2014,4,ozzyogkush,"Warminster, PA",40.20451185,-75.10332283
7/1/2014,7,jasny,Amsterdam,52.3710088,4.9001115
7/1/2014,2,petebacondarwin,"London, UK",51.5072759,-0.1276597
7/1/2014,2,JBCSU,"Stanford, CA",37.4266268,-122.1701137
7/1/2014,1,chrisirhc,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,1,TravenWest,"WV, United States",38.4758406,-80.8408415
7/1/2014,2,pkozlowski-opensource,The internet,-8.3532423,116.0616333
7/1/2014,3,neilhem,"Almaty, Kazakhstan",43.2362314,76.9457599
7/1/2014,5,fabian,"Baden, Switzerland",47.4736827,8.3086822
7/1/2014,2,evandrewry,"New York, NY",40.7305991,-73.9865812
7/1/2014,1,psgibbs,"San Francisco, CA",37.7789601,-122.419199
7/1/2014,4,apflieger,Paris,48.8565056,2.3521334
6/1/2014,3,missionsf,San Francisco,37.7789601,-122.419199
6/1/2014,1,JelteF,"Amsterdam, Netherlands",52.3710088,4.9001115
6/1/2014,4,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
6/1/2014,1,donquixote,Aachen,50.7762954,6.0838209
6/1/2014,1,viger,china,35.000074,104.999927
6/1/2014,3,AndreiRailean,"Sydney, Australia",-33.8548157,151.2164539
6/1/2014,1,huebs,"Burbank, CA",34.181547,-118.3084489
6/1/2014,1,nateirwin,"Denver, Colorado",39.7391536,-104.9847034
6/1/2014,4,juthilo,"M��nster, Germany",,
6/1/2014,18,Hinc,"Guangzhou, China",23.1229013,113.2529963
6/1/2014,4,ciptohadi79,"Lamongan, Indonesia",-7.1204411,112.4155881
6/1/2014,2,schlagert,Karlsruhe,49.0105758,8.4041208
6/1/2014,1,rufo,"Rochester, NY",43.1572851,-77.6152141
6/1/2014,1,eratzlaff,Paraguay,-23.3165935,-58.1693445
6/1/2014,1,ilikeprograms,Basingstoke,51.262826,-1.0861976
6/1/2014,75,cvrebert,"Santa Monica, California, USA",34.07088865,-118.446732
6/1/2014,30,cjlpowers,Austin Texas,30.2711286,-97.7436995
6/1/2014,63,AsherBond,San Francisco,37.7789601,-122.419199
6/1/2014,5,dminkovsky,Freenode (dimadima),,
6/1/2014,26,mosoft521,Shanghai China,31.2253441,121.4888922
6/1/2014,100,mdo,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,3,Leeft,United Kingdom,54.7023545,-3.2765753
6/1/2014,10,ResentedHook,"Seattle, WA",47.6038321,-122.3300624
6/1/2014,21,aoimedia,Scotland UK,56.7861112,-4.1140518
6/1/2014,2,cassell,"Herndon, VA",38.9695316,-77.3859479
6/1/2014,45,XhmikosR,Hellas (Greece),39.000041,21.9999569
6/1/2014,2,jahia-ci,"Geneva, Switzerland",46.2017559,6.1466014
6/1/2014,1,justanne,Philippines,12.7503486,122.7312101
6/1/2014,1,derdoktor667,Germany,51.0834196,10.4234469
6/1/2014,7,sudarshan89,Bangalore,12.9793998,77.5903608
6/1/2014,2,electricshaman,"Oklahoma City, OK, USA",35.4707419,-97.5198806
6/1/2014,2,tUrG0n,Lebanon,33.8750629,35.843409
6/1/2014,30,fat,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,2,niklasae,Stockholm,59.3251172,18.0710935
6/1/2014,2,glenngillen,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,4,JBCSU,"Stanford, CA",37.4266268,-122.1701137
6/1/2014,12,aadjemonkeyrock,"Delft, Netherlands",52.0114017,4.35839
6/1/2014,1,DaveNotik,"Miami, Florida",25.7742658,-80.1936589
6/1/2014,1,pylover,Iran,32.9407496,52.9471344
6/1/2014,2,allspiritseve,"Ann Arbor, MI",42.2681569,-83.7312291
6/1/2014,1,nfang,Melbourne,-37.8142176,144.9631608
6/1/2014,1,jack230230,������,,
6/1/2014,2,cdutson,Toronto,43.6529206,-79.3849008
6/1/2014,1,loi-chuanoi,M���t n���a s��� th���t,,
6/1/2014,1,khalilravanna,"Austin, TX",30.2711286,-97.7436995
6/1/2014,1,tedeh,"Stockholm, Sweden",59.3251172,18.0710935
6/1/2014,1,id,Stockholm,59.3251172,18.0710935
6/1/2014,1,watilde,Tokyo,35.69004135,139.5103951
6/1/2014,1,skhilko,"Santa Clara, CA",37.2333253,-121.6846349
6/1/2014,1,shantanusharma,New York,40.7305991,-73.9865812
6/1/2014,1,pete-otaqui,Amman,31.6554651,36.32424519
6/1/2014,1,vpukhanov,"Russia, Yaroslavl'",57.6263877,39.8933705
6/1/2014,2,pkozlowski-opensource,The internet,-8.3532423,116.0616333
6/1/2014,2,tjdhome,"Austin, TX",30.2711286,-97.7436995
6/1/2014,1,feryardiant,Pekalongan Indonesia,-6.8939623,109.6731758
6/1/2014,1,atitsbest,Austria,47.2000338,13.199959
6/1/2014,1,pjrobertson,United Kingdom,54.7023545,-3.2765753
6/1/2014,2,adragoset,Louisiana,30.8703881,-92.007126
6/1/2014,3,shannonzylstra,"New York, NY",40.7305991,-73.9865812
6/1/2014,36,Paden,"El Paso, TX",31.8111305,-106.5013494
6/1/2014,1,alnutile,"Greenfield, Massachusetts",42.5877962,-72.6006199
6/1/2014,2,kitplummer,"Tucson, AZ",32.2217429,-110.926479
6/1/2014,38,dvalys,"Austin, TX",30.2711286,-97.7436995
6/1/2014,1,oronnadiv,San Francisco,37.7789601,-122.419199
6/1/2014,3,brendanheywood,"Brisbane, Australia",-27.4689682,153.0234991
6/1/2014,1,lookyman,"Prague, Czech Republic",50.084819,14.4177247
6/1/2014,6,raptblue,United States,39.7837304,-100.4458825
6/1/2014,1,tubssp,Braunschweig,52.27208865,10.52036393
6/1/2014,1,brentski,"Austin, TX",30.2711286,-97.7436995
6/1/2014,2,pavelzaitsau,Belarus,53.4250438,27.6999547
6/1/2014,3,alexboots,"Austin, TX",30.2711286,-97.7436995
6/1/2014,3,jasny,Amsterdam,52.3710088,4.9001115
6/1/2014,13,fedynapavlo,Lviv,49.8360433,24.01374355
6/1/2014,3,ericschultz,"Oshkosh, WI",44.0206919,-88.5408574
6/1/2014,5,ifduyue,"Beijing, China",40.2505379,116.6250886
6/1/2014,1,jorkas,"Stockholm, Sweden",59.3251172,18.0710935
6/1/2014,1,joshvillbrandt,"Los Angeles, CA",34.0536781,-118.2427025
6/1/2014,1,nanuclickity,India,22.3511148,78.6677428
6/1/2014,1,kapooostin,"Saint-Petersburg, Russia",59.9393657,30.3153628
6/1/2014,2,kvkens,China,35.000074,104.999927
6/1/2014,4,Tali-Adebisi,France,46.603354,1.8883335
6/1/2014,1,lee-daniel,Seoul,37.5710824,126.9953036
6/1/2014,2,psgibbs,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,4,dual3nigma,"M��xico D.F., M��xico",,
6/1/2014,3,corystevens,"Washington, USA",47.2868352,-120.2126139
6/1/2014,2,Merec,Germany,51.0834196,10.4234469
6/1/2014,3,undoZen,"Beijing, China",40.2505379,116.6250886
6/1/2014,1,sanshanchuns,"Shanghai,China",31.2253441,121.4888922
6/1/2014,1,zoeesilcock,"Stockholm, Sweden",59.3251172,18.0710935
6/1/2014,2,jamwjam,"College Park, MD",38.980666,-76.9369189
6/1/2014,1,mischah,"Kassel, Germany",51.3090209,9.4762981
6/1/2014,1,dkontsevoy,"Lviv, Lviv Oblast, Ukraine",49.8419505,24.0315968
6/1/2014,2,minhur,New York,40.7305991,-73.9865812
6/1/2014,2,gr4b4z,Krakow,50.061892,19.9368564
6/1/2014,1,theptrk,San Francisco,37.7789601,-122.419199
6/1/2014,1,fletch3555,"Rochester, NY",43.1572851,-77.6152141
6/1/2014,2,angvishvish,"Sakore nagar, Viman nagar, Pune, Maharastra",,
6/1/2014,1,Elesant,"Waterloo, ON",43.4655524,-80.5217786
6/1/2014,1,robertclaytonreed,"Toronto, Canada",43.6529206,-79.3849008
6/1/2014,2,angvishvish,"Ragvilas Society, Koregaon Park, Pune, Maharashtra",,
6/1/2014,1,melle852,The Netherlands,25.22453785,55.16235379
6/1/2014,1,Sahibul,Kuala Lumpur Malaysia,3.13871025,101.6820995
6/1/2014,5,blamattina,"Boston, Ma",42.3604823,-71.0595678
6/1/2014,1,pamidipadmapriya,San Francisco,37.7789601,-122.419199
6/1/2014,1,bassjobsen,Orthen,51.7058146,5.308129075
6/1/2014,1,mathiasose,"Trondheim, Norway",63.4305658,10.3951929
6/1/2014,1,ungerik,"Vienna, Austria",48.2083537,16.3725042
6/1/2014,1,oliversalzburg,Germany,51.0834196,10.4234469
6/1/2014,6,adam-dutton,"Austin, TX",30.2711286,-97.7436995
6/1/2014,2,enkodellc,"Phoenix, AZ",33.4483772,-112.0740374
6/1/2014,2,ByScripts,France,46.603354,1.8883335
6/1/2014,1,llafuente,Madrid,40.5248319,-3.771562775
6/1/2014,1,kolach,"Saint Petersburg, Russia",59.9393657,30.3153628
6/1/2014,2,nobuti,Spain,40.0028028,-4.003104
6/1/2014,2,erwanjegouzo,New York,40.7305991,-73.9865812
6/1/2014,1,erks,"San Francisco, CA",37.7789601,-122.419199
6/1/2014,2,StevenBlack,"Kingston, Ontario",44.2299618,-76.4805666
6/1/2014,2,macav,"Bratislava, Slovakia",48.1535383,17.1096711
6/1/2014,3,mrzzcn,China,35.000074,104.999927
6/1/2014,4,joamag,"Porto, Portugal",41.2365039,-8.301995691
6/1/2014,7,thongredweb,Viet Nam,13.2904027,108.4265113
6/1/2014,3,ubenzer,��zmir / T��rkiye,,
6/1/2014,1,LubomirGeorgiev,"Sofia, Bulgaria",42.6977149,23.3230598
6/1/2014,10,thomaswelton,London,51.5072759,-0.1276597
6/1/2014,5,joelcipriano,"Recife, Brazil",-8.0581077,-34.8979047
6/1/2014,35,hnrch02,"Vienna, Austria",48.2083537,16.3725042
6/1/2014,1,Qlio,Mongolia,46.8250388,103.8499736
6/1/2014,2,accdc,Pacifica,37.6164265,-122.4741602
6/1/2014,1,apflieger,Paris,48.8565056,2.3521334
6/1/2014,2,Foxandxss,Spain,40.0028028,-4.003104
6/1/2014,1,joshjb84,Australia,-27.2692649,136.1048783
6/1/2014,2,dkrnl,"Krasnoyarsk, Russia",56.0082556,92.8702365
6/1/2014,1,hbillings,"Chicago, IL",41.8756208,-87.6243706
6/1/2014,1,brandon-barker,"Durban, South Africa",-29.8618254,31.0099095
6/1/2014,24,peterblazejewicz,Warsaw/Poland,52.2319237,21.0067265
6/1/2014,3,benjic,Cut Bank MT,48.6330395,-112.3261617
6/1/2014,1,ZDroid,Serbia,44.1534121,20.55144
6/1/2014,2,voidmain02,"Russia, Ufa",54.7262869,55.9477285
6/1/2014,1,GFoley83,"Wellington, New Zealand (From Dublin, Ireland)",,
6/1/2014,3,vitkutny,Czech Republic,49.8167003,15.4749544
6/1/2014,1,bobotron,"Columbus, OH",39.9622601,-83.0007065
6/1/2014,1,Sammaye,United Kingdom,54.7023545,-3.2765753
6/1/2014,1,stelcheck,"Tokyo, Japan",35.69004135,139.5103951
6/1/2014,2,nl5887,Netherlands,52.5001698,5.7480821
6/1/2014,4,colllin,"Boulder, CO",40.0149856,-105.2705456
6/1/2014,23,gustavohenke,Brazil,-8.4666145,-51.3333976
6/1/2014,1,mukiwu,"Tapiei, Taiwan",,
6/1/2014,2,almonteb,"Boston, MA",42.3604823,-71.0595678
6/1/2014,1,FabledWeb,"Columbus, OH",39.9622601,-83.0007065
6/1/2014,4,releu,Moscow,55.4792046,37.3273304
5/1/2014,17,fedynapavlo,Lviv,49.8360433,24.01374355
5/1/2014,7,thongredweb,Viet Nam,13.2904027,108.4265113
5/1/2014,6,Harris-Miller,"Boulder, CO",40.0149856,-105.2705456
5/1/2014,6,joebadmo,"Portland, OR",45.5202471,-122.6741949
5/1/2014,6,tcmitche,"Portland, OR",45.5202471,-122.6741949
5/1/2014,1,jamespegg,Andover,42.65717,-71.1408776
5/1/2014,77,cvrebert,"Santa Monica, California, USA",34.07088865,-118.446732
5/1/2014,5,JBCSU,"Stanford, CA",37.4266268,-122.1701137
5/1/2014,1,ubenzer,��zmir / T��rkiye,,
5/1/2014,1,krainboltgreene,"New Orleans, LA",29.9499323,-90.0701156
5/1/2014,11,jasny,Amsterdam,52.3710088,4.9001115
5/1/2014,2,mattnish,"Santa Barbara, CA",34.4098107,-119.6970239
